episode,done,steps,return,epsilon,num_states
0,0,2000,0.0,1.0,112
1,1,1870,1.0,0.999,226
2,1,378,1.0,0.998001,231
3,1,198,1.0,0.997002999,236
4,1,1378,1.0,0.996005996001,278
5,1,512,1.0,0.995009990004999,280
6,1,204,1.0,0.994014980014994,280
7,1,448,1.0,0.993020965034979,280
8,0,2000,0.0,0.9920279440699441,338
9,1,796,1.0,0.9910359161258742,338
10,0,2000,0.0,0.9900448802097482,343
11,0,2000,0.0,0.9890548353295385,346
12,1,128,1.0,0.988065780494209,346
13,1,1860,1.0,0.9870777147137147,352
14,1,1656,1.0,0.986090636999001,352
15,1,1576,1.0,0.9851045463620021,352
16,1,588,1.0,0.98411944181564,352
17,1,1072,1.0,0.9831353223738244,352
18,1,236,1.0,0.9821521870514506,352
19,1,1412,1.0,0.9811700348643991,356
20,1,766,1.0,0.9801888648295347,363
21,1,1018,1.0,0.9792086759647052,369
22,1,94,1.0,0.9782294672887405,369
23,1,656,1.0,0.9772512378214517,369
24,0,2000,0.0,0.9762739865836303,369
25,1,402,1.0,0.9752977125970467,369
26,1,584,1.0,0.9743224148844496,369
27,1,552,1.0,0.9733480924695651,369
28,1,1622,1.0,0.9723747443770956,369
29,1,90,1.0,0.9714023696327185,369
30,1,1202,1.0,0.9704309672630859,369
31,1,1444,1.0,0.9694605362958227,369
32,1,1930,1.0,0.9684910757595269,369
33,1,326,1.0,0.9675225846837673,369
34,1,782,1.0,0.9665550620990835,369
35,1,1050,1.0,0.9655885070369844,388
36,1,570,1.0,0.9646229185299474,388
37,1,150,1.0,0.9636582956114175,388
38,1,264,1.0,0.9626946373158061,388
39,1,922,1.0,0.9617319426784903,394
40,1,902,1.0,0.9607702107358118,394
41,1,162,1.0,0.959809440525076,394
42,1,684,1.0,0.9588496310845509,394
43,1,808,1.0,0.9578907814534664,394
44,1,1930,1.0,0.9569328906720129,394
45,1,1222,1.0,0.9559759577813409,394
46,1,1234,1.0,0.9550199818235596,394
47,1,356,1.0,0.9540649618417361,394
48,1,38,1.0,0.9531108968798944,394
